id,winner_goal_id,winner_goal_label,top1,top2,margin,source
17246,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.61569804,0.5950779,0.020620167,./datasets_merged.csv
17247,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.61389554,0.592293,0.021602511,./datasets_merged.csv
17266,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6066619,0.5814471,0.025214791,./datasets_merged.csv
17267,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6140593,0.5885726,0.025486708,./datasets_merged.csv
17326,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.554098,0.5401931,0.013904929,./datasets_merged.csv
17327,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.3533185,0.3407957,0.012522817,./datasets_merged.csv
17346,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5605496,0.5570145,0.0035350919,./datasets_merged.csv
17386,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.602246,0.56166756,0.040578425,./datasets_merged.csv
17387,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6118557,0.5703588,0.041496873,./datasets_merged.csv
17406,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5623312,0.53606963,0.026261568,./datasets_merged.csv
17407,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5666261,0.54342103,0.023205042,./datasets_merged.csv
17426,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.5615765,0.5605358,0.0010406971,./datasets_merged.csv
17446,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5153793,0.5117844,0.003594935,./datasets_merged.csv
17467,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.6487498,0.6053049,0.04344493,./datasets_merged.csv
17468,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.52360094,0.5135752,0.01002574,./datasets_merged.csv
17469,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.6578025,0.6115426,0.04625994,./datasets_merged.csv
17470,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.46799237,0.46683264,0.0011597276,./datasets_merged.csv
17471,G3_biodiversity_interactions,How different components of biodiversity interact,0.5120076,0.50310725,0.008900344,./datasets_merged.csv
17486,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.5613626,0.5478351,0.013527513,./datasets_merged.csv
17506,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.638268,0.5949444,0.043323576,./datasets_merged.csv
17526,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5837082,0.5816364,0.0020717978,./datasets_merged.csv
17531,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5886347,0.58767813,0.00095659494,./datasets_merged.csv
17533,G3_biodiversity_interactions,How different components of biodiversity interact,0.6149043,0.6128097,0.0020945668,./datasets_merged.csv
17534,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.4963428,0.4566096,0.0397332,./datasets_merged.csv
17535,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.66056585,0.61602104,0.044544816,./datasets_merged.csv
17536,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.49943203,0.48971665,0.009715378,./datasets_merged.csv
17537,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6565728,0.61761653,0.038956285,./datasets_merged.csv
17547,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.55178964,0.5285312,0.023258448,./datasets_merged.csv
17548,G3_biodiversity_interactions,How different components of biodiversity interact,0.61004055,0.6033002,0.0067403316,./datasets_merged.csv
17549,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.56057984,0.5465481,0.014031708,./datasets_merged.csv
17566,G3_biodiversity_interactions,How different components of biodiversity interact,0.4937533,0.48184872,0.011904597,./datasets_merged.csv
17567,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.586492,0.54796964,0.038522363,./datasets_merged.csv
17586,G3_biodiversity_interactions,How different components of biodiversity interact,0.50533503,0.50275666,0.0025783777,./datasets_merged.csv
17587,G3_biodiversity_interactions,How different components of biodiversity interact,0.46275082,0.4527934,0.009957433,./datasets_merged.csv
17588,G3_biodiversity_interactions,How different components of biodiversity interact,0.4712982,0.45954055,0.011757642,./datasets_merged.csv
17589,G3_biodiversity_interactions,How different components of biodiversity interact,0.47126126,0.46986818,0.0013930798,./datasets_merged.csv
17606,G3_biodiversity_interactions,How different components of biodiversity interact,0.45463473,0.43746313,0.017171592,./datasets_merged.csv
17626,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.49809718,0.4866102,0.011486977,./datasets_merged.csv
17646,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.44868326,0.43985373,0.008829534,./datasets_merged.csv
17647,G3_biodiversity_interactions,How different components of biodiversity interact,0.43820274,0.43160254,0.006600201,./datasets_merged.csv
17648,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.4475143,0.44580245,0.0017118454,./datasets_merged.csv
17649,G3_biodiversity_interactions,How different components of biodiversity interact,0.52611285,0.5181089,0.00800395,./datasets_merged.csv
17650,G3_biodiversity_interactions,How different components of biodiversity interact,0.4384894,0.3459146,0.092574805,./datasets_merged.csv
17687,G3_biodiversity_interactions,How different components of biodiversity interact,0.536031,0.5001221,0.035908937,./datasets_merged.csv
17689,G3_biodiversity_interactions,How different components of biodiversity interact,0.46076846,0.42259544,0.03817302,./datasets_merged.csv
17706,G3_biodiversity_interactions,How different components of biodiversity interact,0.53971714,0.5137161,0.026001036,./datasets_merged.csv
17707,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.6151689,0.5931133,0.022055626,./datasets_merged.csv
17726,G3_biodiversity_interactions,How different components of biodiversity interact,0.45293397,0.44858623,0.0043477416,./datasets_merged.csv
17727,G3_biodiversity_interactions,How different components of biodiversity interact,0.45413774,0.44194,0.012197733,./datasets_merged.csv
17728,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.45899826,0.4544444,0.0045538545,./datasets_merged.csv
17729,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.4970497,0.49446988,0.0025798082,./datasets_merged.csv
17730,G3_biodiversity_interactions,How different components of biodiversity interact,0.48415795,0.47484958,0.009308368,./datasets_merged.csv
17731,G3_biodiversity_interactions,How different components of biodiversity interact,0.48318335,0.46351376,0.019669592,./datasets_merged.csv
17732,G3_biodiversity_interactions,How different components of biodiversity interact,0.46551716,0.45109162,0.014425546,./datasets_merged.csv
17733,G3_biodiversity_interactions,How different components of biodiversity interact,0.5149033,0.51028776,0.0046155453,./datasets_merged.csv
17746,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.52129817,0.4968359,0.024462283,./datasets_merged.csv
17766,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.597013,0.573336,0.023676991,./datasets_merged.csv
17767,G3_biodiversity_interactions,How different components of biodiversity interact,0.46435648,0.454592,0.0097644925,./datasets_merged.csv
17806,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.54124737,0.49138403,0.04986334,./datasets_merged.csv
17807,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5415735,0.49354184,0.048031688,./datasets_merged.csv
17886,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6446823,0.6367513,0.007930994,./datasets_merged.csv
17887,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6563642,0.63505256,0.02131164,./datasets_merged.csv
17907,G3_biodiversity_interactions,How different components of biodiversity interact,0.47022042,0.40459684,0.06562358,./datasets_merged.csv
17926,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5854786,0.5477972,0.0376814,./datasets_merged.csv
17966,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5883297,0.52550805,0.06282163,./datasets_merged.csv
17967,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.58677775,0.55001956,0.036758184,./datasets_merged.csv
17986,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.58476746,0.5492978,0.03546965,./datasets_merged.csv
17987,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.59073746,0.5289913,0.06174618,./datasets_merged.csv
18006,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5865736,0.53432494,0.052248657,./datasets_merged.csv
18007,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5847269,0.5320397,0.052687228,./datasets_merged.csv
18026,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5865514,0.5323348,0.054216623,./datasets_merged.csv
18027,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.58994746,0.5361892,0.053758264,./datasets_merged.csv
18028,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5857364,0.5322688,0.05346757,./datasets_merged.csv
18029,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.58798826,0.5355175,0.052470744,./datasets_merged.csv
18066,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.50834036,0.50450903,0.003831327,./datasets_merged.csv
18067,G3_biodiversity_interactions,How different components of biodiversity interact,0.47094294,0.45189416,0.01904878,./datasets_merged.csv
18068,G3_biodiversity_interactions,How different components of biodiversity interact,0.48558754,0.46878648,0.01680106,./datasets_merged.csv
18069,G3_biodiversity_interactions,How different components of biodiversity interact,0.48826343,0.4804861,0.0077773333,./datasets_merged.csv
18070,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.50212663,0.4959351,0.006191522,./datasets_merged.csv
18071,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.46631026,0.4573636,0.008946657,./datasets_merged.csv
18072,G3_biodiversity_interactions,How different components of biodiversity interact,0.45548546,0.44788346,0.007602006,./datasets_merged.csv
18073,G3_biodiversity_interactions,How different components of biodiversity interact,0.45507908,0.45225534,0.0028237402,./datasets_merged.csv
18106,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5778302,0.5120812,0.06574899,./datasets_merged.csv
18107,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5790568,0.5134274,0.06562942,./datasets_merged.csv
18108,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5773456,0.51225024,0.065095365,./datasets_merged.csv
18126,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5769278,0.51218325,0.06474453,./datasets_merged.csv
18148,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.69196683,0.66060704,0.03135979,./datasets_merged.csv
18166,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6206715,0.5859309,0.034740627,./datasets_merged.csv
18186,G3_biodiversity_interactions,How different components of biodiversity interact,0.54928404,0.5240097,0.025274336,./datasets_merged.csv
18187,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.62035334,0.583739,0.03661436,./datasets_merged.csv
18206,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6178191,0.58227813,0.03554094,./datasets_merged.csv
18207,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.62460905,0.588416,0.036193073,./datasets_merged.csv
18208,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.62060595,0.58648086,0.03412509,./datasets_merged.csv
18226,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6176201,0.58166826,0.035951853,./datasets_merged.csv
18268,G3_biodiversity_interactions,How different components of biodiversity interact,0.45475027,0.43638217,0.018368095,./datasets_merged.csv
18269,G3_biodiversity_interactions,How different components of biodiversity interact,0.5359448,0.5254009,0.010543942,./datasets_merged.csv
18270,G3_biodiversity_interactions,How different components of biodiversity interact,0.518999,0.4958555,0.02314347,./datasets_merged.csv
18271,G3_biodiversity_interactions,How different components of biodiversity interact,0.5100609,0.50165176,0.0084091425,./datasets_merged.csv
18273,G3_biodiversity_interactions,How different components of biodiversity interact,0.5846996,0.56130534,0.023394227,./datasets_merged.csv
18274,G3_biodiversity_interactions,How different components of biodiversity interact,0.6138655,0.59695184,0.016913652,./datasets_merged.csv
18275,G3_biodiversity_interactions,How different components of biodiversity interact,0.6019081,0.57925117,0.022656918,./datasets_merged.csv
18346,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.57873464,0.55763805,0.021096587,./datasets_merged.csv
18386,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5348907,0.52275413,0.012136579,./datasets_merged.csv
18407,G3_biodiversity_interactions,How different components of biodiversity interact,0.5283762,0.5222291,0.006147146,./datasets_merged.csv
18408,G3_biodiversity_interactions,How different components of biodiversity interact,0.48690426,0.4611017,0.025802553,./datasets_merged.csv
18409,G3_biodiversity_interactions,How different components of biodiversity interact,0.49737668,0.4795178,0.017858893,./datasets_merged.csv
18410,G3_biodiversity_interactions,How different components of biodiversity interact,0.47549534,0.4720107,0.0034846365,./datasets_merged.csv
18411,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.50266576,0.47731644,0.025349319,./datasets_merged.csv
18412,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.51830196,0.51789,0.0004119873,./datasets_merged.csv
18426,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5867753,0.5690573,0.017718017,./datasets_merged.csv
18466,G3_biodiversity_interactions,How different components of biodiversity interact,0.59215593,0.5381319,0.05402404,./datasets_merged.csv
18506,G3_biodiversity_interactions,How different components of biodiversity interact,0.5552937,0.54307234,0.012221336,./datasets_merged.csv
18507,G3_biodiversity_interactions,How different components of biodiversity interact,0.6028453,0.55821776,0.044627547,./datasets_merged.csv
18526,G3_biodiversity_interactions,How different components of biodiversity interact,0.5649073,0.5410594,0.023847938,./datasets_merged.csv
18527,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5491416,0.52942,0.019721568,./datasets_merged.csv
18528,G3_biodiversity_interactions,How different components of biodiversity interact,0.55625707,0.5258249,0.030432165,./datasets_merged.csv
18546,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5670804,0.548368,0.018712401,./datasets_merged.csv
18547,G3_biodiversity_interactions,How different components of biodiversity interact,0.55078435,0.51748997,0.03329438,./datasets_merged.csv
18548,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.55447376,0.54644775,0.008026004,./datasets_merged.csv
18566,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6437417,0.6128744,0.030867338,./datasets_merged.csv
18567,G3_biodiversity_interactions,How different components of biodiversity interact,0.6281268,0.60527205,0.022854745,./datasets_merged.csv
18568,G3_biodiversity_interactions,How different components of biodiversity interact,0.55939186,0.55740696,0.0019848943,./datasets_merged.csv
18586,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5996493,0.57919365,0.020455658,./datasets_merged.csv
18587,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6012752,0.57921463,0.022060573,./datasets_merged.csv
18588,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5989393,0.5770245,0.02191478,./datasets_merged.csv
18589,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.59986037,0.579604,0.02025634,./datasets_merged.csv
18606,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.6069437,0.6058406,0.0011031032,./datasets_merged.csv
18626,G3_biodiversity_interactions,How different components of biodiversity interact,0.531758,0.52828676,0.0034712553,./datasets_merged.csv
18686,G3_biodiversity_interactions,How different components of biodiversity interact,0.47364962,0.45123982,0.022409797,./datasets_merged.csv
18706,G3_biodiversity_interactions,How different components of biodiversity interact,0.6761845,0.64496356,0.031220913,./datasets_merged.csv
18726,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.35562903,0.35178816,0.0038408637,./datasets_merged.csv
18746,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.7505006,0.70445246,0.046048164,./datasets_merged.csv
18766,G3_biodiversity_interactions,How different components of biodiversity interact,0.49856243,0.48411041,0.01445201,./datasets_merged.csv
18767,G3_biodiversity_interactions,How different components of biodiversity interact,0.5504285,0.5124467,0.03798181,./datasets_merged.csv
18786,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.55637026,0.54010797,0.016262293,./datasets_merged.csv
18787,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.57267624,0.54869014,0.023986101,./datasets_merged.csv
18806,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.64309514,0.58427674,0.0588184,./datasets_merged.csv
18866,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5490766,0.5466875,0.002389133,./datasets_merged.csv
18886,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.59268874,0.5608805,0.031808257,./datasets_merged.csv
18906,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.56856406,0.5243007,0.044263363,./datasets_merged.csv
18907,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.57687104,0.5155728,0.06129825,./datasets_merged.csv
18926,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5926086,0.533582,0.0590266,./datasets_merged.csv
18946,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5219163,0.5084719,0.013444364,./datasets_merged.csv
18947,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.53621083,0.52247405,0.013736784,./datasets_merged.csv
18966,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.61207795,0.5967509,0.015327036,./datasets_merged.csv
18986,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6027827,0.586897,0.01588571,./datasets_merged.csv
18987,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6592265,0.61206657,0.04715991,./datasets_merged.csv
19007,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.49619007,0.47307658,0.02311349,./datasets_merged.csv
19008,G3_biodiversity_interactions,How different components of biodiversity interact,0.5347958,0.4867167,0.048079133,./datasets_merged.csv
19009,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.4769978,0.44073522,0.03626257,./datasets_merged.csv
19046,G3_biodiversity_interactions,How different components of biodiversity interact,0.5261172,0.49089575,0.035221457,./datasets_merged.csv
19067,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5880645,0.57250834,0.015556157,./datasets_merged.csv
19086,G3_biodiversity_interactions,How different components of biodiversity interact,0.5928047,0.57392335,0.018881321,./datasets_merged.csv
19106,G3_biodiversity_interactions,How different components of biodiversity interact,0.43022236,0.41711372,0.013108641,./datasets_merged.csv
19127,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.51043737,0.48446226,0.025975108,./datasets_merged.csv
19146,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5172494,0.51546484,0.0017845631,./datasets_merged.csv
19147,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5171747,0.51576614,0.001408577,./datasets_merged.csv
19166,G3_biodiversity_interactions,How different components of biodiversity interact,0.6297129,0.61776876,0.011944115,./datasets_merged.csv
19168,G3_biodiversity_interactions,How different components of biodiversity interact,0.49933028,0.43316755,0.066162735,./datasets_merged.csv
19186,G3_biodiversity_interactions,How different components of biodiversity interact,0.5255805,0.46801293,0.057567596,./datasets_merged.csv
19206,G3_biodiversity_interactions,How different components of biodiversity interact,0.5227542,0.47649965,0.046254545,./datasets_merged.csv
19226,G3_biodiversity_interactions,How different components of biodiversity interact,0.55159557,0.4774028,0.07419276,./datasets_merged.csv
19228,G3_biodiversity_interactions,How different components of biodiversity interact,0.5557306,0.48299688,0.0727337,./datasets_merged.csv
19229,G3_biodiversity_interactions,How different components of biodiversity interact,0.52577806,0.5091357,0.016642332,./datasets_merged.csv
19230,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.54837453,0.5134089,0.034965634,./datasets_merged.csv
19266,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.44741097,0.44716328,0.0002476871,./datasets_merged.csv
19286,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.49114332,0.44691837,0.044224948,./datasets_merged.csv
19306,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.4463474,0.42537087,0.020976514,./datasets_merged.csv
19326,G3_biodiversity_interactions,How different components of biodiversity interact,0.4983062,0.49448827,0.0038179457,./datasets_merged.csv
19346,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.49115807,0.43541455,0.055743515,./datasets_merged.csv
19366,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.52192205,0.45406747,0.06785458,./datasets_merged.csv
19387,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6494661,0.62237555,0.02709055,./datasets_merged.csv
19406,G3_biodiversity_interactions,How different components of biodiversity interact,0.43506932,0.3737555,0.061313808,./datasets_merged.csv
19426,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.62296605,0.60416555,0.018800497,./datasets_merged.csv
19430,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.42962468,0.42719382,0.0024308562,./datasets_merged.csv
19434,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.651281,0.64916825,0.0021127462,./datasets_merged.csv
19446,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5607686,0.55409193,0.006676674,./datasets_merged.csv
19466,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5154499,0.48139143,0.03405845,./datasets_merged.csv
19486,G3_biodiversity_interactions,How different components of biodiversity interact,0.46771148,0.46306622,0.004645258,./datasets_merged.csv
19506,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.4327077,0.424626,0.008081704,./datasets_merged.csv
19507,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.4499443,0.436952,0.012992293,./datasets_merged.csv
19508,G3_biodiversity_interactions,How different components of biodiversity interact,0.44940916,0.43594825,0.013460904,./datasets_merged.csv
19509,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.44523716,0.44205153,0.0031856298,./datasets_merged.csv
19510,G3_biodiversity_interactions,How different components of biodiversity interact,0.47615772,0.4404414,0.035716325,./datasets_merged.csv
19526,G3_biodiversity_interactions,How different components of biodiversity interact,0.53566676,0.53346515,0.0022016168,./datasets_merged.csv
19566,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.4843291,0.43589932,0.048429787,./datasets_merged.csv
19586,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.63158846,0.61252034,0.019068122,./datasets_merged.csv
19626,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6317478,0.60421926,0.027528524,./datasets_merged.csv
19627,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6375287,0.59952056,0.038008153,./datasets_merged.csv
19629,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6306336,0.6039659,0.026667714,./datasets_merged.csv
19646,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6085203,0.5868399,0.021680415,./datasets_merged.csv
19647,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.655088,0.6153877,0.03970033,./datasets_merged.csv
19648,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6212457,0.6057615,0.015484154,./datasets_merged.csv
19666,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5473739,0.52845037,0.018923521,./datasets_merged.csv
19706,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5494112,0.5485055,0.0009056926,./datasets_merged.csv
19786,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.4310796,0.4287787,0.0023008883,./datasets_merged.csv
19788,G3_biodiversity_interactions,How different components of biodiversity interact,0.56108963,0.53617215,0.024917483,./datasets_merged.csv
19806,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.48406196,0.44732624,0.036735713,./datasets_merged.csv
19807,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.47995302,0.47600597,0.0039470494,./datasets_merged.csv
19809,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.48182088,0.47719908,0.0046218038,./datasets_merged.csv
19810,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.46269587,0.45295253,0.009743333,./datasets_merged.csv
19811,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.47998467,0.44142163,0.038563043,./datasets_merged.csv
19812,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.46659094,0.44962972,0.016961217,./datasets_merged.csv
19813,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.47590467,0.43299454,0.04291013,./datasets_merged.csv
19826,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6151099,0.5666466,0.048463345,./datasets_merged.csv
19846,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5201085,0.51256925,0.0075392723,./datasets_merged.csv
19847,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5632589,0.5567493,0.006509602,./datasets_merged.csv
19848,G3_biodiversity_interactions,How different components of biodiversity interact,0.4698317,0.44525146,0.02458024,./datasets_merged.csv
19849,G3_biodiversity_interactions,How different components of biodiversity interact,0.47790033,0.453421,0.02447933,./datasets_merged.csv
19850,G3_biodiversity_interactions,How different components of biodiversity interact,0.48177862,0.4595595,0.022219121,./datasets_merged.csv
19851,G3_biodiversity_interactions,How different components of biodiversity interact,0.47450215,0.4501931,0.02430904,./datasets_merged.csv
19852,G3_biodiversity_interactions,How different components of biodiversity interact,0.47774282,0.45294386,0.02479896,./datasets_merged.csv
19853,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.48589963,0.44033173,0.0455679,./datasets_merged.csv
19866,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.50201184,0.4903075,0.011704326,./datasets_merged.csv
19867,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.48921937,0.4870456,0.0021737814,./datasets_merged.csv
19886,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.55817497,0.54431295,0.013862014,./datasets_merged.csv
19906,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.46900982,0.4667587,0.0022511184,./datasets_merged.csv
19946,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5155553,0.51273215,0.002823174,./datasets_merged.csv
19966,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5278468,0.48913482,0.038711995,./datasets_merged.csv
19967,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.48308694,0.46334928,0.01973766,./datasets_merged.csv
19986,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.52579045,0.51008475,0.015705705,./datasets_merged.csv
